@id,@lon,@lat,name,barrier,addr:full,denomination,time,opening_hours,addr:postcode,No.benches,object_id,source,FIXME,Feuil1_Fie,building:material,operator:type,DataLevel,historic,ele,education:students,note:fr,capacity:teachers,operator,name:en,phone,addr:street,note,name:fr,amenity,toilets,fixme2,building,email,religion,Effectifs,capacity:classrooms,is_in,Facilities,School_Type,note:en,tourism,date,light,addr:city,school:FR,school:CM,source:ref,note:bilingue,addr:housenumber,place,education:teachers,lit,shop,No.Benches,website,fixme,Infomation,education:students_male,description,education:repetition_rate,education:benches,education:students_female,fee,wheelchair,official_name,school:cycle,capacity:pupils,code,type,information,facilities,short_name,fountain
3074852960,9.6970528,4.0284570,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852961,9.6980314,4.0285548,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852962,9.7201162,4.0341945,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852963,9.7305027,4.0408458,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852964,9.7542151,4.0451834,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852965,9.7405590,4.0946574,Écoles Publiques Annexes de BONAMOUSSADI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852966,9.7474376,4.0512988,Écoles Publiques de NDOGBONG Groupe I et II,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852967,9.7477415,4.0515466,École Publique de Ndogbong,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852968,9.7140966,4.0292639,Écoles Publiques de NEW BELL BAMILEKE,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852969,9.7174784,4.0364031,Écoles Publiques de NKOLOLOUN,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074968599,9.7729924,3.9900085,Collège L'Educateur,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074973737,9.7359106,4.0486524,Collège de l'Agape,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074973811,9.7692772,4.0288094,Groupe Scolaire Bilingue ÉTOILE D'OR,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074974187,9.7414236,4.0273010,Lycée d'OYAK,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074974188,9.7415508,4.0277375,Lycée d'OYAK,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074974224,9.7123391,4.0435656,École Bilingue la Pouponnière d'AKWA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074974681,9.7809941,4.0887089,École Privé Bilingue les Oisillons,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074974699,9.7416750,4.0271617,École Publique d'OYAK,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075597111,9.7322491,4.0909253,École Normale d'Instituteur de l'Enseignemunt General,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197007587,10.0641422,5.4547961,Lycée de Dschang,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198319251,8.9826143,5.7720448,Ecole,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206102802,10.5705523,4.0508737,Ecole,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206102803,10.5646120,4.0560855,Lycée,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255758495,9.7473139,4.0066028,École privée laïque Le Bobongo,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273406063,9.9768194,5.7110125,Ecole primaire,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283987033,13.4926550,4.9400570,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297324373,10.3746983,5.9280878,Ecole publique de Nyugu,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366371107,12.1051223,3.5043638,Lycée d'Endom,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392845032,12.6969435,6.5013301,Ecole,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816085,13.3337200,3.8094780,Centre Prescolaire Baka de Mayos,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,Centre Prescolaire Baka de Mayos,,,,,723.855835,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816086,13.3680913,3.7266637,Centre Prescolaire Baka de Mballam,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816087,13.3336735,3.8188014,Centre Prescolaire Syrie,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,,,,,,730.46936,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816088,13.3336224,3.8400242,Centre Prescolaire de Nongbwala,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816797,13.3680710,3.7261960,Ecole Maternelle Baka de Mballam,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,Ecole Maternelle Baka de Mballam,,,,,748.678955,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816798,13.3355328,3.7922170,Ecole Primaire de Djouyaya,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,Ecole Primaire de Djouyaya,,,,,740.37207,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816799,13.3553750,3.7616449,Ecole Primaire de Kagnol,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,,,,,,726.910522,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816800,13.3361297,3.7825478,Ecole Publique d'Etsiek,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,,,,,,740.491882,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816801,13.3611770,3.7112299,Ecole publique de Djolempoum,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,,,,,,753.924438,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816892,13.3682957,3.6869805,Ecole publique de Malene,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816894,13.3673196,3.6871873,Ecole Maternelle de Malene,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421816942,13.4729573,3.4320917,Ecole Publique d'Eden Kalapeng,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424944544,9.7479578,4.0140906,Ecole bilingue la Persévérance Plus,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459412,13.5363500,3.4173190,C E S de Djaposten,,,,Sat Mar 21 00:00:00 WAT 2015,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459413,13.4551539,3.4968978,Centre Prescolaire Baka de Diassa,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459424,13.5383040,3.4172000,Ecole Maternelle Djaposten,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459425,13.4406650,3.5267730,Ecole Maternelle de Ampel,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459426,13.4374830,3.5265870,Ecole Publique de Ampel,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459427,13.4596111,3.4711706,Ecole Publique de Medjoh,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459428,13.5376660,3.4171940,Ecole primaire de Djaposten,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459444,13.4617270,3.4524460,SAR-SM de Medjoh,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459473,13.3887675,3.5911683,Ecole Maternelle de Mayang,,,,Fri Mar 20 00:00:00 WAT 2015,,,,,,,Ecole Maternelle de Mayang,,,,,718.11261,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459478,13.3717184,3.6508577,Ecole Publique de Bedoumo,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459487,13.3683878,3.6763863,Ecole Publique de Baka de Menzoh,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426459657,13.4177788,3.5433368,Centre Prescolaire Nemeyong,,,,Sat Mar 21 00:00:00 WAT 2015,,,,,,,Centre Prescolaire Nemeyong,,,,,692.528381,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637469135,14.0963876,6.8913158,Ecole publique de Nyambaka,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637601628,14.1810591,6.8068699,Ecole publique babongo,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637606913,14.1870806,6.7664606,École publique,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688110629,9.2740400,4.1539930,ACHAS University,,,,,,,,89,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110630,9.2732788,4.1596075,Achas University 1,,,,,,,,110,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110631,9.2744174,4.1583793,Achas University,,,,,,,,109,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110632,9.2998304,4.1572371,Advanced Regional Institute of Social Security (IRESSS),,,,,,,,117,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110633,9.2870250,4.1553940,Anchas Institut Of Higher Education,,,,,,,,98,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110634,9.2364444,4.1518342,Application Nursery School,,,,,,,,8,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3688110635,9.2988185,4.1622152,BEBS International Bilingual School,,,,,,,,44,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110636,9.3086492,4.1381540,Baptist Church and Baptist School,,,,,,,,49,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110638,9.2841780,4.1551170,Bilingual Commercial and Business Center,,,,,,,,99,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110640,9.2202645,4.1365242,Bishop Jules Peter High School,,,,,,,,64,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110641,9.2836358,4.1725023,Blessing Bilingual International Nursery and Primary School,,,,,,,,13,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110642,9.2891423,4.1553789,Bo Center,,,,,,,,100,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110644,9.3033406,4.1682578,Bonandive Academic Center,,,,,,,,113,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110645,9.2352650,4.1450590,Borstal Institute,,,,,,,,104,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110646,9.2602530,4.1565530,CEC School,,,,,,,,39,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110647,9.2352148,4.1513083,CEFAM,,,,,,,,106,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110648,9.2358697,4.1525449,CEFAM,,,,,,,,130,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110649,9.2554660,4.1762726,CETIC,,,,,,,,87,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110650,9.2889708,4.1526306,Cambridge Institut,,,,,,,,90,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110651,9.2404070,4.1153280,Catholic Primary School,,,,,,,,40,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110652,9.2783012,4.1589117,Catholic University,,,,,,,,115,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110653,9.2368232,4.1514867,Centre d'Appui a l'Action Pedagogique,,,,,,,,131,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110654,9.3104147,4.1476078,Champions Comprehensive College,,,,,,,,77,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110655,9.3090633,4.1426269,Charity Comprehensive Academic High School,,,,,,,,76,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110656,9.2806880,4.1585659,City Bilingual Nursery and Primary School,,,,,,,,18,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110657,9.3035265,4.1702280,Comfort Educational Center,,,,,,,,128,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110658,9.2773858,4.1568969,Cradel Bilingual Nursery and Primary School,,,,,,,,14,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110659,9.2417911,4.1548145,ENAP,,,,,,,,122,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110660,9.2862600,4.1580770,Environemental Gorvenance Institut,,,,,,,,93,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110662,9.3031016,4.1547814,Faith Bilingual Academy,,,,,,,,71,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110663,9.2623200,4.1556610,Flexible Driving School,,,,,,,,123,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110664,9.2605690,4.1548430,Fomic Polytechnic,,,,,,,,108,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110665,9.3034212,4.1577965,Formal Deft School,,,,,,,,62,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110666,9.2658920,4.1570690,Francois Foundation,,,,,,,,127,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110667,9.2997902,4.1740341,Govenement Bilingual Nursery Primary School MUEA,,,,,,,,24,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110668,9.3045390,4.1406200,Governement High School Bolifamba,,,,,,,,78,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110669,9.2296670,4.1418040,Governement High School,,,,,,,,66,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110670,9.3083006,4.1528304,Governement Pratice and Nursery School,,,,,,,,9,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3688110671,9.3060494,4.1451093,Governement Primary School Bolifamba,,,,,,,,50,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110672,9.2938048,4.1577185,Governement Primary school Molyko,,,,,,,,45,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110673,9.2686647,4.1603229,Governement School Bonduma,,,,,,,,54,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110674,9.3069557,4.1778146,Governement Secondary School LIONGO,,,,,,,,72,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110677,9.2347750,4.1606611,Government Nursery School,,,,,,,,2,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3688110678,9.2501310,4.1568950,Government Primary School,,,,,,,,38,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110680,9.2276852,4.1382959,Government Secondary School,,,,,,,,65,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110681,9.2869970,4.1553490,High School Of Sisters therese,,,,,,,,79,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110682,9.1912100,4.0711630,High School,,,,,,,,84,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110683,9.2452970,4.1118690,High School,,,,,,,,86,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110684,9.2832638,4.1622834,Higher Institut of Buisiness Management and Technology,,,,,,,,91,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110685,9.2926652,4.1527467,Higher Institut of Management Studies,,,,,,,,92,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110686,9.2903530,4.1526470,Higher Institut of Professionnal Studies - Cameroon,,,,,,,,95,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110687,9.2908658,4.1585920,Higher Institut of Professionnal Studies,,,,,,,,94,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110688,9.3001620,4.1546130,Holy Child Bilingual and Comprehensive College,,,,,,,,73,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110689,9.2551733,4.1535497,Hotribis Nursery and Primary School,,,,,,,,23,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110690,9.2990250,4.1627153,IBiNS Institut of Biodiversity,,,,,,,,132,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110691,9.2843920,4.1563110,Institut Of Language,,,,,,,,116,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110692,9.2900214,4.1545548,Institut of Language for Interational Intergration (ILANI),,,,,,,,96,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110693,9.2669465,4.1614317,Integrety Nursery and Primary School,,,,,,,,29,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110694,9.2667105,4.1613728,Integrity School,,,,,,,,53,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110695,9.2500480,4.1544460,Intercomphensise High School,,,,,,,,67,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110696,9.2499760,4.1536360,International Complex Primary School,,,,,,,,46,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
3688110697,9.2996347,4.1571583,JFS Polytechnic,,,,,,,,118,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110698,9.2823660,4.1583730,Jamadianle Bilingual Nursery,,,,,,,,10,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3688110699,9.2901857,4.1553460,Kaplan International,,,,,,,,60,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110700,9.2311110,4.1425790,Kingston Memorial Nursery Primary,,,,,,,,20,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110701,9.2898240,4.1572860,Leading Edge Trainning Center,,,,,,,,97,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110702,9.2389110,4.1509810,Learning Leader Nursery And Primary School,,,,,,,,21,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110703,9.2397840,4.1481430,Linguistic Center,,,,,,,,124,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110704,9.3053499,4.1622774,MEBINUPS Nursery Bilingual and Primary School,,,,,,,,25,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3688110705,9.2372999,4.1522338,MINFOPRA,,,,,,,,125,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
3688110706,9.2535870,4.1546495,Macbidol High School,,,,,,,,68,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
3688110707,9.2790720,4.1572060,Midland Bilingual Nursery And Primary School,,,,,,,,15,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
